Date,Close
18/5/2017,171.45
19/5/2017,172.59
22/5/2017,174.7
23/5/2017,175.22
24/5/2017,175.59
25/5/2017,178.05
26/5/2017,177.5
30/5/2017,176.59
31/5/2017,175.18
1/6/2017,179.58
2/6/2017,179.39
5/6/2017,179.37
6/6/2017,180.82
7/6/2017,183.21
8/6/2017,181.69
9/6/2017,181.46
12/6/2017,179.25
13/6/2017,181.05
14/6/2017,182.36
15/6/2017,180.38
16/6/2017,181.63
19/6/2017,183.02
20/6/2017,183.27
21/6/2017,184.92
22/6/2017,186.5
23/6/2017,185.25
26/6/2017,185.12
27/6/2017,184.6
28/6/2017,185.7
29/6/2017,185.27
30/6/2017,185.42
3/7/2017,186.65
5/7/2017,188.25
6/7/2017,186.94
7/7/2017,187.96
10/7/2017,186.95
11/7/2017,185.95
12/7/2017,186.69
13/7/2017,185.48
14/7/2017,186.9
17/7/2017,186.35
18/7/2017,186.85
19/7/2017,189.19
20/7/2017,191.5
21/7/2017,191.78
24/7/2017,190.89
25/7/2017,190.4
26/7/2017,190.75
27/7/2017,188.93
28/7/2017,191.15
31/7/2017,191.81
1/8/2017,192.23
2/8/2017,193
3/8/2017,194.77
4/8/2017,194.88
7/8/2017,194.78
8/8/2017,194.9
9/8/2017,194.83
10/8/2017,192.57
11/8/2017,193.02
14/8/2017,193.71
15/8/2017,194.5
16/8/2017,193.77
17/8/2017,192.7
18/8/2017,190.82
21/8/2017,192.03
22/8/2017,194.79
23/8/2017,194.24
24/8/2017,194.75
25/8/2017,194.36
28/8/2017,195.09
29/8/2017,196.73
30/8/2017,195.88
31/8/2017,198.9
1/9/2017,199.75
5/9/2017,199.31
6/9/2017,198.38
7/9/2017,198.17
8/9/2017,197.75
11/9/2017,199.58
12/9/2017,197.47
13/9/2017,198.33
14/9/2017,197.73
15/9/2017,198.18
18/9/2017,198.19
19/9/2017,194.65
20/9/2017,195.75
21/9/2017,195.21
22/9/2017,193.03
25/9/2017,191.75
26/9/2017,192.7
27/9/2017,194.49
28/9/2017,196.1
29/9/2017,195.85
2/10/2017,197.44
3/10/2017,198.63
4/10/2017,200.48
5/10/2017,197.9
6/10/2017,198.06
9/10/2017,196.3
10/10/2017,194.68
11/10/2017,195.26
12/10/2017,192.92
