Date,Close
20/12/2018,1460.83
21/12/2018,1377.45
24/12/2018,1343.96
26/12/2018,1470.9
27/12/2018,1461.64
28/12/2018,1478.02
31/12/2018,1501.97
2/1/2019,1539.13
3/1/2019,1500.28
4/1/2019,1575.39
7/1/2019,1629.51
8/1/2019,1656.58
9/1/2019,1659.42
10/1/2019,1656.22
11/1/2019,1640.56
14/1/2019,1617.21
15/1/2019,1674.56
16/1/2019,1683.78
17/1/2019,1693.22
18/1/2019,1696.2
22/1/2019,1632.17
23/1/2019,1640.02
24/1/2019,1654.93
25/1/2019,1670.57
28/1/2019,1637.89
29/1/2019,1593.88
30/1/2019,1670.43
31/1/2019,1718.73
1/2/2019,1626.23
4/2/2019,1633.31
5/2/2019,1658.81
6/2/2019,1640.26
7/2/2019,1614.37
8/2/2019,1588.22
11/2/2019,1591
12/2/2019,1638.01
13/2/2019,1640
14/2/2019,1622.65
15/2/2019,1607.95
19/2/2019,1627.58
20/2/2019,1622.1
21/2/2019,1619.44
22/2/2019,1631.56
25/2/2019,1633
26/2/2019,1636.4
27/2/2019,1641.09
28/2/2019,1639.83
1/3/2019,1671.73
4/3/2019,1696.17
5/3/2019,1692.43
6/3/2019,1668.95
7/3/2019,1625.95
8/3/2019,1620.8
11/3/2019,1670.62
12/3/2019,1673.1
13/3/2019,1690.81
14/3/2019,1686.22
15/3/2019,1712.36
18/3/2019,1742.15
19/3/2019,1761.85
20/3/2019,1797.27
21/3/2019,1819.26
22/3/2019,1764.77
25/3/2019,1774.26
26/3/2019,1783.76
27/3/2019,1765.7
28/3/2019,1773.42
29/3/2019,1780.75
1/4/2019,1814.19
2/4/2019,1813.98
3/4/2019,1820.7
4/4/2019,1818.86
5/4/2019,1837.28
8/4/2019,1849.86
9/4/2019,1835.84
10/4/2019,1847.33
11/4/2019,1844.07
12/4/2019,1843.06
15/4/2019,1844.87
16/4/2019,1863.04
17/4/2019,1864.82
18/4/2019,1861.69
22/4/2019,1887.31
23/4/2019,1923.77
24/4/2019,1901.75
25/4/2019,1902.25
26/4/2019,1950.63
29/4/2019,1938.43
30/4/2019,1926.52
1/5/2019,1911.52
2/5/2019,1900.82
3/5/2019,1962.46
6/5/2019,1950.55
7/5/2019,1921
8/5/2019,1917.77
9/5/2019,1899.87
10/5/2019,1889.98
13/5/2019,1822.68
14/5/2019,1840.12
15/5/2019,1871.15
16/5/2019,1907.57
17/5/2019,1869
20/5/2019,1858.97
21/5/2019,1857.52
22/5/2019,1859.68
23/5/2019,1815.48
24/5/2019,1823.28
28/5/2019,1836.43
29/5/2019,1819.19
30/5/2019,1816.32
31/5/2019,1775.07
3/6/2019,1692.69
4/6/2019,1729.56
5/6/2019,1738.5
6/6/2019,1754.36
7/6/2019,1804.03
10/6/2019,1860.63
11/6/2019,1863.7
12/6/2019,1855.32
13/6/2019,1870.3
14/6/2019,1869.67
17/6/2019,1886.03
18/6/2019,1901.37
19/6/2019,1908.79
20/6/2019,1918.19
21/6/2019,1911.3
24/6/2019,1913.9
25/6/2019,1878.27
26/6/2019,1897.83
27/6/2019,1904.28
28/6/2019,1893.63
1/7/2019,1922.19
2/7/2019,1934.31
3/7/2019,1939
5/7/2019,1942.91
8/7/2019,1952.32
9/7/2019,1988.3
10/7/2019,2017.41
11/7/2019,2001.07
12/7/2019,2011
15/7/2019,2020.99
16/7/2019,2009.9
17/7/2019,1992.03
18/7/2019,1977.9
19/7/2019,1964.52
22/7/2019,1985.63
23/7/2019,1994.49
24/7/2019,2000.81
25/7/2019,1973.82
26/7/2019,1943.05
29/7/2019,1912.45
30/7/2019,1898.53
31/7/2019,1866.78
1/8/2019,1855.32
2/8/2019,1823.24
5/8/2019,1765.13
6/8/2019,1787.83
7/8/2019,1793.4
8/8/2019,1832.89
9/8/2019,1807.58
12/8/2019,1784.92
13/8/2019,1824.34
14/8/2019,1762.96
15/8/2019,1776.12
16/8/2019,1792.57
19/8/2019,1816.12
20/8/2019,1801.38
21/8/2019,1823.54
22/8/2019,1805.6
23/8/2019,1749.62
26/8/2019,1768.87
27/8/2019,1761.83
28/8/2019,1764.25
29/8/2019,1786.4
30/8/2019,1776.29
3/9/2019,1789.84
4/9/2019,1800.62
5/9/2019,1840.72
6/9/2019,1833.51
9/9/2019,1831.35
10/9/2019,1820.55
11/9/2019,1822.99
12/9/2019,1843.55
13/9/2019,1839.34
16/9/2019,1807.84
17/9/2019,1822.55
18/9/2019,1817.46
19/9/2019,1821.5
20/9/2019,1794.16
23/9/2019,1785.3
24/9/2019,1741.61
25/9/2019,1768.33
26/9/2019,1739.84
27/9/2019,1725.45
30/9/2019,1735.91
1/10/2019,1735.65
2/10/2019,1713.23
3/10/2019,1724.42
4/10/2019,1739.65
7/10/2019,1732.66
8/10/2019,1705.51
9/10/2019,1721.99
10/10/2019,1720.26
11/10/2019,1731.92
14/10/2019,1736.43
15/10/2019,1767.38
16/10/2019,1777.43
17/10/2019,1787.48
18/10/2019,1757.51
21/10/2019,1785.66
22/10/2019,1765.73
23/10/2019,1762.17
24/10/2019,1780.78
25/10/2019,1761.33
28/10/2019,1777.08
29/10/2019,1762.71
30/10/2019,1779.99
31/10/2019,1776.66
1/11/2019,1791.44
4/11/2019,1804.66
5/11/2019,1801.71
6/11/2019,1795.77
7/11/2019,1788.2
8/11/2019,1785.88
11/11/2019,1771.65
12/11/2019,1778
13/11/2019,1753.11
14/11/2019,1754.6
15/11/2019,1739.49
18/11/2019,1752.53
19/11/2019,1752.79
20/11/2019,1745.53
21/11/2019,1734.71
22/11/2019,1745.72
25/11/2019,1773.84
26/11/2019,1796.94
27/11/2019,1818.51
29/11/2019,1800.8
2/12/2019,1781.6
3/12/2019,1769.96
4/12/2019,1760.69
5/12/2019,1740.48
6/12/2019,1751.6
9/12/2019,1749.51
10/12/2019,1739.21
11/12/2019,1748.72
12/12/2019,1760.33
13/12/2019,1760.94
16/12/2019,1769.21
17/12/2019,1790.66
18/12/2019,1784.03
19/12/2019,1792.28
20/12/2019,1786.5
23/12/2019,1793
24/12/2019,1789.21
26/12/2019,1868.77
27/12/2019,1869.8
30/12/2019,1846.89
31/12/2019,1847.84
2/1/2020,1898.01
3/1/2020,1874.97
6/1/2020,1902.88
7/1/2020,1906.86
8/1/2020,1891.97
9/1/2020,1901.05
10/1/2020,1883.16
13/1/2020,1891.3
14/1/2020,1869.44
15/1/2020,1862.02
16/1/2020,1877.94
17/1/2020,1864.72
21/1/2020,1892
22/1/2020,1887.46
23/1/2020,1884.58
24/1/2020,1861.64
27/1/2020,1828.34
28/1/2020,1853.25
29/1/2020,1858
30/1/2020,1870.68
31/1/2020,2008.72
3/2/2020,2004.2
4/2/2020,2049.67
5/2/2020,2039.87
6/2/2020,2050.23
7/2/2020,2079.28
10/2/2020,2133.91
11/2/2020,2150.8
12/2/2020,2160
13/2/2020,2149.87
14/2/2020,2134.87
18/2/2020,2155.67
19/2/2020,2170.22
20/2/2020,2153.1
21/2/2020,2095.97
24/2/2020,2009.29
25/2/2020,1972.74
26/2/2020,1979.59
27/2/2020,1884.3
28/2/2020,1883.75
2/3/2020,1953.95
3/3/2020,1908.99
4/3/2020,1975.83
5/3/2020,1924.03
6/3/2020,1901.09
9/3/2020,1800.61
10/3/2020,1891.82
11/3/2020,1820.86
12/3/2020,1676.61
13/3/2020,1785
16/3/2020,1689.15
17/3/2020,1807.84
18/3/2020,1830
19/3/2020,1880.93
20/3/2020,1846.09
23/3/2020,1902.83
24/3/2020,1940.1
25/3/2020,1885.84
26/3/2020,1955.49
27/3/2020,1900.1
30/3/2020,1963.95
31/3/2020,1949.72
1/4/2020,1907.7
2/4/2020,1918.83
3/4/2020,1906.59
6/4/2020,1997.59
7/4/2020,2011.6
8/4/2020,2043
9/4/2020,2042.76
13/4/2020,2168.87
14/4/2020,2283.32
15/4/2020,2307.68
16/4/2020,2408.19
17/4/2020,2375
20/4/2020,2393.61
21/4/2020,2328.12
22/4/2020,2363.49
23/4/2020,2399.45
24/4/2020,2410.22
27/4/2020,2376
28/4/2020,2314.08
29/4/2020,2372.71
30/4/2020,2474
1/5/2020,2286.04
4/5/2020,2315.99
5/5/2020,2317.8
6/5/2020,2351.26
7/5/2020,2367.61
8/5/2020,2379.61
11/5/2020,2409
12/5/2020,2356.95
13/5/2020,2367.92
14/5/2020,2388.85
15/5/2020,2409.78
18/5/2020,2426.26
19/5/2020,2449.33
20/5/2020,2497.94
21/5/2020,2446.74
22/5/2020,2436.88
26/5/2020,2421.86
27/5/2020,2410.39
28/5/2020,2401.1
29/5/2020,2442.37
1/6/2020,2471.04
2/6/2020,2472.41
3/6/2020,2478.4
4/6/2020,2460.6
5/6/2020,2483
8/6/2020,2524.06
9/6/2020,2600.86
10/6/2020,2647.45
11/6/2020,2557.96
12/6/2020,2545.02
15/6/2020,2572.68
16/6/2020,2615.27
17/6/2020,2640.98
18/6/2020,2653.98
19/6/2020,2675.01
22/6/2020,2713.82
23/6/2020,2764.41
24/6/2020,2734.4
25/6/2020,2754.58
26/6/2020,2692.87
29/6/2020,2680.38
30/6/2020,2758.82
1/7/2020,2878.7
2/7/2020,2890.3
6/7/2020,3057.04
7/7/2020,3000.12
8/7/2020,3081.11
9/7/2020,3182.63
10/7/2020,3200
13/7/2020,3104
14/7/2020,3084
15/7/2020,3008.87
16/7/2020,2999.9
